product_title,parent_asin,rating,review_title,review_text,timestamp,verified_purchase,helpful_vote,date,year
"NaturesPlus Zinc 10 mg - 90 Tablets, Pack of 2 - Supports Immune Health & Overall Well-Being - High-Potency Amino Acid Chelate Form - Gluten Free, Vegetarian - 180 Total Servings",B08W8TQ2ZS,5.0,Good product and value!,"My husband is taking them for a lot of reasons. But within 2 days of taking 1 at night, these have greatly reduced his frequent bathroom trips! Hoping that they also help him to get improved sleep!",1677679171137,True,0,2023-03-01 13:59:31.137,2023
"No Cow High Protein Bars, Chocolate Chip Cookie Dough, 20g Plant Based Vegan Protein, Keto Friendly, Low Sugar, Low Carb, Low Calorie, Gluten Free, Naturally Sweetened, Dairy Free, Non GMO, Kosher, 12 Pack",B0886LM1MG,5.0,Great product,"This is a very healthy protein bar.  Easy to order, and arrived quickly.",1592162540135,True,1,2020-06-14 19:22:20.135,2020
"KOS Vegan Protein Powder, Chocolate USDA Organic - Low Carb Pea Protein Blend, Plant Based Superfood with Vitamins & Minerals - Keto, Soy, Gluten Free - Meal Replacement for Women & Men - 10 Servings",B0C533RGW5,5.0,Generous amount of product!,"This is an easy to mix plant based protein powder that is versatile and can not only be used for smoothies, but for pancakes and waffles.  I like the texture, slightly grainy, because it gives my smoothies more substance.  The fact that it is plant based is perfect since I tend to have lactose intolerance.<br /><br />Just knowing what it contains makes me feel better about my choices to stay healthy.<br /><br />The only downside is that it uses monk fruit extract, which is not my favorite sweetener.  But if you are used to using it, it should be no problem.",1590336846151,True,1,2020-05-24 16:14:06.151,2020
"NOW Supplements, L-Lysine (L-Lysine Hydrochloride) 1,000 mg, Double Strength, Amino Acid, 250 Tablets",B0BNGRKLYV,5.0,Excellent quality,Large pills but not more difficult to swallow than calcium pills.  No aftertaste and do make a difference.,1650580958850,True,0,2022-04-21 22:42:38.850,2022
"Perfect Keto Collagen Peptides Protein Powder with MCT Oil - Grassfed, GF, Multi Supplement, Best for Ketogenic Diets, Use as Keto Creamer, in Coffee and Shakes for Women & Men – Salted Caramel",B081TZF66J,5.0,amazing ingredients and amazing macros,"You can't beat the macros and def cant beat the texture and taste! absolutely love Perfect Keto. Sometimes a little pricey, but i use ketoadam for 20% off on the website....so my best advice is to always use the code when buying and save yourself some money.",1655137540196,False,1,2022-06-13 16:25:40.196,2022
"AnyShaker Shaker Bottle Stretch Lids - Turn Any Cup into Shaker Bottles for Protein Mixes - Drink Shaker for Pre Workout, Protein Shakes, BCAA Powder - Leak Proof (Black, Single)",B089TYW61F,5.0,"Great purchase, needs a carrying bag","I love this product, makes life easy as where I work we have to have clear containers. Only draw back is storage, if I put straight in my bag, the silicone will pick up any little fiber and this product needs to be used dry. I would suggest a carrying bag, I am using a ziploc for now.",1665459079060,True,1,2022-10-11 03:31:19.060,2022
"Genius Gourmet Gluten Free Keto Protein Bar, Chocolate Keto Bars, Premium MCTs, Low Carb, Low Sugar (Chocolate Peanut Butter, 12 Count (Pack of 1))",B08RJZWTVK,5.0,Best Protein Bar!,This is a great tasting protein bar! Not hard but more soft and not too sweet! Just enough flavor to be appealing. These will definitely be in my choice pile!,1643069561073,True,0,2022-01-25 00:12:41.073,2022
"Skratch Labs Vegan Sport Chocolate Recovery Drink Mix with Electrolytes, (12 Servings) Meal Replacement Shake, Plant Based Non-Dairy Protein Powder from Pea Protein for Post Workout & Muscle Recovery",B076KQR2C9,5.0,Delicious and great meal replacement,Replaces eating too much food,1652117228646,True,0,2022-05-09 17:27:08.646,2022
"VADE Nutrition Dissolvable Protein Packs | Chocolate & Vanilla Whey Isolate Protein Powder, On-The-Go, Low Carb, Low Calorie, Lactose Free, Gluten Free, Fat Free, Sugar Free, Lean, 30 Servings",B07GSJHDGV,5.0,The BEST!!!,The best protein shake I’ve ever had . Strawberry flavor is amazing! All of this companies flavors are great . Would recommend to anyone looking for a great shake and in proper proportions,1613599297860,True,0,2021-02-17 22:01:37.860,2021
"think, Keto Protein Bars, Healthy Low Carb, Low Sugar, Gluten Free Snack with No Artificial Sweeteners, 3G Net Carbs & 10G of Whey Protein - Chocolate Mousse Pie (10 Count)",B0BKR1RHFP,5.0,My favorite Keto bar,"I love these bars. A little extra crunch, good chocolate and peanut butter flavor. Very low carb with a little extra fat. Nice product.",1641314928322,True,0,2022-01-04 16:48:48.322,2022
"Vega Protein and Greens Vegan Protein Powder Chocolate (25 Servings) - 20g Plant Based Protein Plus Veggies, Vegan, Non GMO, Pea Protein for Women and Men, 1.8lb (Packaging May Vary)",B0BW4NDVWH,5.0,Good source of protein,I have a Vega smoothie every morning to get the day started.  Very filling and satisfying!,1608131685908,True,0,2020-12-16 15:14:45.908,2020
"Fiber One Chewy Protein Bars, Peanut Butter, Protein Snacks, 5 ct (Pack of 12)",B079KTBSCL,1.0,These were stale!,"I have opened quite a few of them and they look like they had melted at one point, which is odd because it's very cold here in Utah right now.  They are hard and dried out.  They are not soft or chewy.  Canceling these and will not buy again.",1606800456561,True,2,2020-12-01 05:27:36.561,2020
"Premier Protein Powder, Cafe Latte , 30g Protein, 1g Sugar, 100% Whey Protein, Keto Friendly, No Soy Ingredients, Gluten Free, 17 servings, 23.9 Ounce (Pack of 1)",B07XB37LLX,5.0,Better than ready made!!,So much better than their ready made protein shake!! I blend mine with almond milk using a Immersion Blender & Hand Mixer I also purchased on Amazon. Great flavor!!,1664890232657,True,1,2022-10-04 13:30:32.657,2022
"No Cow Dipped High Protein Bars, Sticky Cinnamon Roll, 20g Plant Based Protein, Keto Friendly, Low Carb, Low Sugar, Dairy Free, Gluten Free, Vegan, High Fiber, Non-GMO, 12 Count",B0BZJQQRMB,4.0,Decent,Let them eat birthday cake! These protein bars are my go to for flavor and protein. They taste as good as protein bar will and they are dairy and gluten free,1653081633606,True,0,2022-05-20 21:20:33.606,2022
"Natrol High Caffeine Tablets, Energy Support, Helps Enhance Endurance and Mental Focus, Caffeine Supplement, Fatigue, Pre-Workout, Extra Strength, 200mg, 100 Count",B000OPV118,1.0,Doesn't seem to work for myself.,I took 2 pills hours ago and have felt absolutely NOTHING. UGH!,1583420629190,True,0,2020-03-05 15:03:49.190,2020
"Purity Products Sasquatch Pre Workout Powder Creatine Monohydrate, S7 Nitric Oxide Booster, Beta-Alanine, Taurine, Electrolytes, Vitamins + More - Keto - Nitrate-Free - Citrus Flavor - 11.9 oz",B08DK6GJXN,4.0,Good Energy. Mild Flavor. Dissolves Pretty Well,"There are three things that are important to me when it comes to a pre-workout, outside of the obvious number one which is the ingredients.<br /><br />1. Energy. I need a huge energy kick to be motivated to get through my workouts. This preworkout is pretty decent with energy, but definitely not in my top tier of preworkouts. I found myself adding an extra 1/2 of a dose to get to the energy that I wanted to have for accomplishing my workout goals.<br /><br />2. Taste. The flavor is definitely citrus, but it is a bit bland. I would have preferred a bit more of a sweet flavor, without the use of any crazy sugar or sugar substitutes. However, this was just a bit bland with the ""yeah, it's a citrus flavor"" effect on me.<br /><br />3. Easily Dissolves in Mixer. So many preworkouts are absolutely terrible at mixing well in a blender bottle or with a spoon. This supplement blended very well with our power mixer and with our blender bottles. It took just a bit longer than my favorite preworkout, but nothing bad enough or long enough to make me think about not recommending this product.<br /><br />Overall this is a great preworkout that has worked really well for us so far. I would recommend it.",1600384569286,False,1,2020-09-17 23:16:09.286,2020
"Sports Research Collagen Peptides Powder - Hydrolyzed Type 1 & 3 Collagen Protein Supplement for Skin, Nails, Bones & Joints - Easy Mixing Vital Nutrients & Amino Acids, Collagen for Women & Men",B0BL2GJJ13,5.0,Disolves really well,Pleasant taste,1607733842020,True,0,2020-12-12 00:44:02.020,2020
"FITCRUNCH Snack Size Protein Bars, Designed by Robert Irvine, 6-Layer Baked Bar, 3g of Sugar & Soft Cake Core (9 Bars, Apple Pie)",B0BQFKDJ44,5.0,Bars were melted,I love these bars and this one is my favorite but was highly disappointed when they arrived melted. No way to ask for a refund... very Unhappy with this purchase.,1660906801900,True,7,2022-08-19 11:00:01.900,2022
"Ancient Bliss Wild-Caught Marine Fish Collagen Peptides Powder, Flavorless Collagen Protein Supplement with Type 1, Non-GMO, Gluten-Free, Amino Acid Supplement for Skin, Hair and Nails, 15.87 Oz",B0B5NNJ8QN,4.0,Not entirely flavorless,"This clumps in cold drinks unless you blend it.  Even my “shaker” didn’t get the clumps out.  If you use it and find it has a slight fish taste, those are the unshaken bits.  It did do better in my coffee, no fish taste, but a slight taste of “something” nonetheless.  But, I’m tired of broken nails and hair loss, hoping things improve with this so will bear with it!",1665445874530,False,0,2022-10-10 23:51:14.530,2022
Optimum Nutrition 100 Whey Protein Gold Standard Double Rich Chocolate 2 lb(s).,B0C3BYVG97,5.0,One of the better proteins that i've used,"I've tried everything from muscletech to expensive plant based proteins and everything in between. This is one of the better proteins that I've used in terms of taste, and ingredients. Mixes easily in a shaker bottle, no chunks.",1619195144446,True,0,2021-04-23 16:25:44.446,2021
"PERFECT Sports, Diesel 100% New Zealand Whey Isolate, Grass-Fed & Pasture Raised 5LB Chocolate Peanut Butter",B08BPKZ2K1,5.0,Great value,Love everything about this protein,1677353391588,True,0,2023-02-25 19:29:51.588,2023
"SHAKESPHERE Tumbler: Protein Shaker Bottle and Smoothie Cup, 24 oz - Bladeless Blender Cup Purees Raw Fruit with No Blending Ball - Drink Powder Mix Shake Mixer for Pre Workout, Gym (Frosted White)",B0C5R1R6MK,2.0,"Great in theory, but it doesn't work.","I really wanted to love this item. I tried it for three days, but every time I opened the spout it shot the liquid contents out at me. Today when I shook it, the liquid spewed out of the closed spout. I decided to return it and not get another one. : (",1582147316700,False,0,2020-02-19 21:21:56.700,2020
"KOS Vegan Protein Powder, Chocolate USDA Organic - Low Carb Pea Protein Blend, Plant Based Superfood with Vitamins & Minerals - Keto, Soy, Gluten Free - Meal Replacement for Women & Men - 10 Servings",B0C533RGW5,1.0,SO freaking GROSS,"Ok...if you all are saying THIS tastes good...I would hate to see the rest of your diet.<br />I cannot gag this down for the life of me. Almond milk, frozen berries, yogurt, bananas.....nothing makes this better.",1579743573417,True,1,2020-01-23 01:39:33.417,2020
"Genepro Unflavored Protein Powder - Lactose-Free, Gluten-Free, & Non-GMO Whey Isolate Supplement Shake (3rd Generation, 60 Servings)",B01H0J4N2O,1.0,Clumps horribly,"Whether you mix it in hot or cold liquid, it clumps horribly. I purchased it to put more protein in my diet, but it clumps up and not mixing. I feel like I wasted my money.",1595363242395,True,0,2020-07-21 20:27:22.395,2020
"Multi Collagen Protein Powder 16 oz | Type I, II, III, V, X | Hydrolyzed Collagen Peptide Powder | Keto & Paleo Friendly | Unflavored & Gluten Free | by Horbaach",B07Y3ZSZWZ,1.0,"Disgusting Taste, Clumps up in any liquid, Not like my first order. Avoid this product.","I simply cannot trust something with such an offensive taste of rotten fish guts. Obviously, the perforations in the seal are to accommodate the off-gassing of this inelegant product. It clumps up in any liquid and is impossible to dissolve.  The first time I bought this it seemed better than this second jar. Something is wrong with this product now. I would advise avoiding it as tempting as the price may be.",1655849161692,True,1,2022-06-21 22:06:01.692,2022
"Quest Nutrition Peppermint Bark Protein Bar, 21g Protein, 4g Net Carb, 1g Sugar, Gluten Free, 12 Count",B07CSF6PLG,5.0,"Expensive, but delicious","I absolutely love Quest protein bars, I only wish they weren't so expensive.  I tend to keep more affordable options in my pantry, but I splurge on these every other month or so.  Depending on the flavor, some times they are twice the cost of other brands, which is crazy to me!  BUT, they're always delicious and enjoyable.",1674665543162,True,0,2023-01-25 16:52:23.162,2023
